178.781,0.762083781
179.16,0.762083781
179.539,0.762083781
179.918,0.687053217
180.297,1.221004296
180.677,0.828901573
181.056,0.748459293
181.435,0.797227764
181.814,2.233451537
182.193,1.301729874
182.572,1.067625748
182.951,1.15531401
183.33,0.07663411
183.708,0.440656566
184.087,2.29238536
184.466,0.372318048
184.845,2.04627682
185.224,0.351171536
185.603,1.031844365
185.981,0.984106917
186.36,0.825452237
186.739,1.19550298
187.117,0.807201486
187.496,1.056882347
187.874,1.049203049
188.253,0.936502833
188.631,0.811882722
189.01,1.455781326
189.388,1.169553358
189.767,0.669602273
190.145,0.936502833
190.524,1.117427811
190.902,1.100972036
191.28,0.897926894
191.658,1.048338069
192.037,1.199855323
192.415,0.932787432
192.793,1.142094995
193.171,1.076248503
193.549,1.173272749
193.927,1.053982695
194.306,0.755521446
194.684,1.03165161
195.062,0.978721998
195.44,0.874443237
195.817,0.954471655
196.195,0.869069602
196.573,0.880973909
196.951,0.967748485
197.329,0.922838654
197.707,1.036896935
198.085,0.850917185
198.462,0.987776883
198.84,0.846064198
199.218,0.994514794
199.595,1.042895068
199.973,0.939894244
200.35,1.051103814
200.728,1.338353954
201.106,0.939123431
201.483,1.112021957
201.861,1.2539316
202.238,0.877379261
202.615,1.138231535
202.993,1.237511554
203.37,1.168417118
203.747,1.115219226
204.125,0.887830143
204.502,0.790267373
204.879,0.993951059
205.256,1.232480033
205.634,1.165319426
206.011,1.052352646
206.388,1.022181926
206.765,1.338042424
207.142,0.925749984
207.519,0.838514741
207.896,1.098535881
208.273,1.203556772
208.65,1.078056875
209.027,1.161344944
209.403,0.957214658
209.78,1.199848185
210.157,1.180112175
210.534,0.986131782
210.911,0.694346516
211.287,1.146180627
211.664,1.094284896
212.041,1.199848185
212.417,0.772392098
212.794,0.758215657
213.17,0.858220627
213.547,0.983827068
213.923,1.1190266
214.3,1.054681368
214.676,1.22482596
215.053,0.681734317
215.429,0.855018833
215.805,0.946556623
216.182,1.010035744
216.558,0.775800329
216.934,0.666818915
217.311,1.03204993
217.687,1.02495082
218.063,0.68774409
218.439,1.337907024
218.815,1.187549489
219.191,1.325205891
219.567,0.792858125
219.943,0.93765466
220.319,1.291983829
220.695,1.144560625
221.071,0.919630908
221.447,1.283114842
221.823,1.016640354
222.199,0.97099055
222.574,0.745602962
222.95,1.331600547
223.326,1.00975626
223.702,1.069211846
224.077,1.1190266
224.453,0.943421901
224.828,1.04717307
225.204,1.244406766
225.58,1.112190135
225.955,1.261232849
226.331,0.899066432
226.706,1.189219006
227.081,1.478900558
227.457,0.918015681
227.832,0.986891866
228.207,1.619691902
228.583,0.847626406
228.958,1.019031454
229.333,1.143359375
229.708,1.317374933
230.084,1.266958259
230.459,1.381697523
230.834,0.97821675
231.209,0.87245396
231.584,1.700357782
231.959,1.001946439
232.334,0.969579378
232.709,1.080919454
233.084,1.168474616
233.459,0.850357995
233.834,0.994046814
234.208,0.849967566
234.583,1.028949671
234.958,1.02594613
235.333,0.796284245
235.707,1.031187312
236.082,0.94317327
236.457,0.858220627
236.831,1.074118144
237.206,0.902163934
237.58,1.161079899
237.955,1.019526474
238.329,0.840754098
238.704,0.91165586
239.078,1.001717145
239.453,0.88692612
239.827,1.234801136
240.201,0.693737462
240.576,0.902675737
240.95,1.001862962
241.324,0.944809278
241.698,1.071547668
242.072,0.874367028
242.446,0.892006175
242.821,0.960511364
243.195,1.28106605
243.569,0.843192973
243.943,1.116313035
244.317,1.118430398
244.691,0.931601372
245.064,1.023476354
245.438,0.907711927
245.812,1.127802048
246.186,1.075342662
246.56,1.364051129
246.933,1.151669034
247.307,0.951193896
247.681,1.002059659
248.055,0.972711432
248.428,0.844368951
248.802,0.994602386
249.175,0.930726559
249.549,0.935042613
249.922,1.024760851
250.296,0.923417679
250.669,1.055627575
251.043,1.183585731
251.416,0.81572083
251.789,1.058795161
252.163,1.241758242
252.536,1.001946439
252.909,0.745196553
253.282,1.160296306
253.655,0.860414811
254.029,1.017685751
254.402,1.037932845
254.775,1.440810406
255.148,1.067451446
255.521,1.026547436
255.894,0.94317327
256.267,0.941960842
256.64,1.08906102
257.012,0.824003504
257.385,1.067451446
257.758,1.015681364
258.131,0.90122185
258.504,0.818945343
258.876,1.117016393
259.249,1.126446991
259.622,0.843283582
259.994,1.083138617
260.367,0.952896282
260.739,1.002059659
261.112,0.862882959
261.484,0.813344066
261.857,1.328876318
262.229,1.150925061
262.602,1.017412278
262.974,0.986792818
263.346,0.976380267
263.719,0.829672753
264.091,0.761857297
264.463,0.957530786
264.835,0.776059493
265.208,1.085670593
265.58,0.895295113
265.952,1.251648577
266.324,1.144466243
266.696,1.179360592
267.068,0.95518114
267.44,0.873481319
267.812,1.146246803
268.184,0.870059508
268.556,0.900565286
268.927,1.39566152
269.299,1.29342785
269.671,1.009390424
270.043,1.049895622
270.414,1.023852808
270.786,1.078056875
271.158,1.175142636
271.529,0.978387811
271.901,0.8031836
272.272,0.820320186
272.644,0.909836066
273.015,1.057858848
273.387,1.159244211
273.758,0.747261935
274.13,0.987861563
274.501,1.301278409
274.872,1.38503239
275.244,1.147066322
275.615,1.072655883
275.986,1.026332202
276.357,1.221848739
276.728,0.823210504
277.099,1.022375114
277.47,0.891800401
277.842,1.21743851
278.213,0.953544442
278.584,0.887074007
278.954,1.159689637
279.325,1.111083453
279.696,0.905076982
280.067,0.859131645
280.438,1.083119673
280.809,0.866851036
281.179,1.045522435
281.55,1.032622951
281.921,1.03165161
282.291,0.975399029
282.662,1.072532124
283.033,1.118364553
283.403,1.26691529
283.774,1.001934426
284.144,1.020941991
284.515,0.864073388
284.885,0.895600907
285.255,0.927028046
285.626,0.84498036
285.996,0.987180291
286.366,0.871358195
286.737,0.909780801
287.107,0.993951059
287.477,0.890756068
287.847,0.905037
288.217,0.874443237
288.587,0.904719008
288.957,0.858220627
289.327,0.904719008
289.697,1.251478529
290.067,1.010117109
290.437,0.897800278
290.807,0.919964372
291.177,1.027481853
291.547,1.107906274
291.916,1.23913651
292.286,1.228353506
292.656,1.138747594
293.026,0.817737705
293.395,0.843369405
293.765,1.126567202
294.134,1.067295015
294.504,1.078496259
294.873,1.084880244
295.243,1.203556772
295.612,1.304162595
295.982,0.793633269
296.351,0.971680444
296.72,0.872573374
297.09,0.914431514
297.459,1.399239072
297.828,1.435035968
298.197,0.940064759
298.566,0.84273932
298.936,0.976175479
299.305,1.090493539
299.674,0.91165586
300.043,1.257120201
300.412,1.072089771
300.781,1.115280289
301.15,1.337581539
301.519,1.002186076
301.887,0.794059576
302.256,1.270999296
302.625,0.898599763
302.994,0.716389448
303.362,1.080174173
303.731,0.940601526
304.1,1.05283305
304.468,0.891800401
304.837,1.253527179
305.205,1.143331767
305.574,0.94396565
305.942,0.994789354
306.311,0.702824552
306.679,1.218146307
307.048,0.985440341
307.416,1.408544042
307.784,1.174776831
308.153,1.061132289
308.521,0.812473873
308.889,1.039388501
309.257,1.018525041
309.625,1.21743851
309.993,1.13113911
310.362,1.083152064
310.73,1.093756614
311.098,1.1369143
311.465,1.220893291
311.833,0.959304611
312.201,1.026547436
312.569,1.02594613
312.937,0.949446813
313.305,1.115280289
313.673,1.108511746
314.04,1.083799078
314.408,1.108511746
314.776,1.022071406
315.143,1.129130763
315.511,1.002167285
315.878,1.055639344
316.246,1.452039921
316.613,1.260074202
316.981,0.986692263
317.348,0.959872403
317.715,1.096976052
318.083,1.207022483
318.45,0.859131645
318.817,0.855319633
319.185,0.816479401
319.552,1.017547949
319.919,1.315277876
320.286,0.684411219
320.653,1.124668157
321.02,0.994217934
321.387,1.148257461
321.754,0.767981844
322.121,1.068870085
322.488,1.397419925
322.855,0.97006478
323.222,1.095121158
323.589,0.951193896
323.955,0.907973989
324.322,0.994262295
324.689,1.275781456
325.055,1.126868794
325.422,1.082560181
325.789,1.085670593
326.155,0.775475399
326.522,0.701410117
326.888,0.861046728
327.255,0.951014313
327.621,1.028282311
327.988,0.969238863
328.354,1.288376746
328.72,1.123872502
329.087,0.948092826
329.453,1.463926472
329.819,1.029457915
330.185,1.023476354
330.551,1.353122165
330.917,1.009533416
331.283,0.944378055
331.65,1.001688271
332.015,1.130050851
332.381,1.136195996
332.747,1.053982695
333.113,1.181911416
333.479,1.095102279
333.845,0.894102493
334.211,1.406517484
334.576,0.652230691
334.942,0.978387811
335.308,0.894181465
335.674,0.995154636
336.039,1.041570829
336.405,0.782701989
336.77,1.296039868
337.136,0.923858571
337.501,1.01837362
337.867,0.884469597
338.232,1.063311475
338.597,0.931640413
338.963,0.917439731
339.328,0.912114014
339.693,1.155905216
340.058,0.894491803
340.424,0.927872086
340.789,0.809099317
341.154,1.008008747
341.519,1.198335459
341.884,0.843192973
342.249,0.922349287
342.614,1.03165161
342.979,0.98106495
343.344,1.420702248
343.709,0.750620847
344.073,0.828891622
344.438,1.221947091
344.803,0.875970378
345.168,1.044232804
345.532,0.863782995
345.897,0.952896282
346.262,0.898503425
346.626,0.927408067
346.991,1.189678406
347.355,0.986453446
347.72,0.897800278
348.084,1.063987029
348.448,0.995025724
348.813,1.237599839
349.177,0.814669792
349.541,0.994895444
349.906,1.087925905
350.27,1.452039921
350.634,0.972511284
350.998,1.087673149
351.362,1.108126546
351.726,0.892852262
352.09,0.788522544
352.454,1.015494987
352.818,1.538507326
353.182,1.001849298
353.546,1.048338069
353.91,1.191624991
354.274,0.844231366
354.638,1.147980043
355.001,1.366408537
355.365,1.141148483
355.729,0.90807063
356.092,0.897277262
356.456,0.955868852
356.819,0.974361221
357.183,0.954829183
357.546,1.010035744
357.91,1.023679134
358.273,1.138747594
358.637,0.987335125
359,1.001934426
359.363,0.853151927
359.726,0.921309411
360.09,1.128938106
360.453,1.066876718
360.816,1.294493627
361.179,1.121499071
361.542,1.249188209
361.905,1.20672324
362.268,0.923388447
362.631,0.979078545
362.994,0.898599763
363.357,0.955968007
363.72,0.890756068
364.083,0.844641708
364.446,0.839632306
364.808,0.96883503
365.171,1.207522613
365.534,1.001665961
365.896,0.960694992
366.259,0.947028763
366.621,1.347573663
366.984,1.676191571
367.346,1.054798502
367.709,0.952565373
368.071,0.914707531
368.434,1.022816656
368.796,1.009461379
369.158,0.714628097
369.521,0.859831535
369.883,1.299628815
370.245,1.195078361
370.607,1.347095593
370.969,1.127502368
371.331,0.833137892
371.693,0.616597965
372.055,0.905383552
372.417,0.86197095
372.779,1.143359375
373.141,1.183894455
373.503,0.946294816
373.865,1.043615658
374.227,0.781751505
374.588,0.858962814
374.95,1.194410788
375.312,1.001778759
375.673,1.163239719
376.035,0.957088539
376.397,1.253658898
376.758,0.8020137
377.12,1.112021957
377.481,0.808597106
377.843,0.895600907
378.204,1.126740057
378.565,1.243950602
378.927,1.206441246
379.288,1.072532124
379.649,1.079606954
380.01,0.95872052
380.371,0.938944042
380.732,1.091972894
381.094,1.203000066
381.455,0.865918385
381.816,0.947028763
382.177,1.077467063
382.537,1.095464838
382.898,1.199908896
383.259,0.930337514
383.62,0.857218996
383.981,1.340001409
384.342,0.840930552
384.702,0.845167754
385.063,1.037932845
385.423,1.103512283
385.784,0.959652707
386.145,0.855200787
386.505,1.13113911
386.866,0.982196749
387.226,0.926311031
387.586,0.962972829
387.947,1.429603987
388.307,1.02809544
388.667,0.899196963
389.028,0.98024964
389.388,0.862750281
389.748,0.733768278
390.108,0.967965892
390.468,0.666783613
390.828,0.929422985
391.188,0.865918385
391.548,1.054387539
391.908,0.957530786
392.268,1.264623435
392.628,1.008955132
392.988,0.924464859
393.348,0.808450937
393.707,1.044517524
394.067,0.96517678
394.427,0.959410163
394.786,0.846599257
395.146,1.05797232
395.506,1.122055933
395.865,1.451425939
396.225,0.924464859
396.584,0.937191401
396.943,1.121007762
397.303,1.38316818
397.662,0.988374407
398.021,0.894181465
398.381,0.711514206
398.74,1.085191761
399.099,0.929353132
399.458,0.830640031
399.817,0.820167788
400.176,1.130392663
400.535,1.024760851
400.894,0.94317327
401.253,0.966139886
401.612,1.066423014
401.971,1.285842977
402.33,1.092579437
402.689,1.061887059
403.048,1.169215634
403.406,0.956280976
403.765,0.820167788
404.124,0.650651297
404.482,1.207522613
404.841,1.130392663
405.199,0.859621489
405.558,1.144301331
405.916,1.199909297
406.275,0.971680444
406.633,0.816215526
406.991,1.030960234
407.35,1.03392431
407.708,1.049218365
408.066,1.041310179
408.424,0.904984612
408.782,0.982729028
409.141,0.938080121
409.499,0.709397265
409.857,0.893284694
410.215,0.897277262
410.573,0.958410108
410.93,0.988296563
411.288,0.756953041
411.646,0.917379627
412.004,0.967748485
412.362,0.946747101
412.719,0.81982619
413.077,0.873791222
413.435,1.03428558
413.792,0.947101231
414.15,0.856448226
414.507,0.854185843
414.865,0.941991562
415.222,0.949218944
415.58,0.824433558
415.937,1.083183778
416.294,0.805437056
416.652,0.849301064
417.009,0.754750672
417.366,0.843073757
417.723,0.675996952
418.08,0.89328966
418.438,0.828849996
418.795,0.844645329
419.152,0.901514765
419.509,0.883584946
419.866,0.76951581
420.222,0.734715785
420.579,0.716099171
420.936,0.743656311
421.293,0.733137937
421.65,0.760804553
422.006,0.789070157
422.363,0.744084091
422.72,0.711615934
423.076,0.734122144
423.433,0.747191241
423.789,0.745660617
424.146,0.644280037
424.502,0.721000361
424.859,0.702789088
425.215,0.667930423
425.571,0.692373501
425.927,0.694896379
426.284,0.604652717
426.64,0.639887222
426.996,0.602236761
427.352,0.630424804
427.708,0.602655431
428.064,0.57409204
428.42,0.549292557
428.776,0.57474402
429.132,0.587806745
429.488,0.6003855
429.844,0.575160332
430.2,0.550128933
430.555,0.570070163
430.911,0.594665557
431.267,0.586062483
431.622,0.571968029
431.978,0.601392585
432.333,0.545476119
432.689,0.548435224
433.044,0.562423515
433.4,0.560044021
433.755,0.586713372
434.111,0.571736915
434.466,0.589596424
434.821,0.578318641
435.177,0.583046065
435.532,0.559072597
435.887,0.586564168
436.242,0.576679356
436.597,0.582073983
436.952,0.556263553
437.307,0.574776752
